place_id	struct_idx	sub_idx	county	phillimore	area	hundred	std_hundred	vill	std_vill	grid	m_type	holding	units	waste_86	places_idx	phillimore_with_new_yks	county_name	country
140970	12680	1	CHS	"14,3"		Ruloe	Ruloe	Thornton [le Moors]	Thornton le Moors	SJ4474	[M]	2	geld	N	62681	"14,3"		UK
140980	12681	1	CHS	"14,4"		Bucklow	Bucklow	Mobberley	Mobberley	SJ7880	[M]	1.5	geld	N	43551	"14,4"		UK
140990	12682	1	CHS	"14,5"		{Hamestan}	Hamestan	Norbury	Norbury	SJ9185	[M]	1	geld	N	45816	"14,5"		UK
141000	12683	1	CHS	"14,6"		{Hamestan}	Hamestan	[Nether] Alderley	Nether Alderley	SJ8476	[M]	1	geld	N	806	"14,6"		UK
141010	12684	1	CHS	"14,7"		{Hamestan}	Hamestan	Siddington	Siddington	SJ8470	[M]	1.5	geld	N	56071	"14,7"		UK
141020	12685	1	CHS	"14,8"		{Hamestan}	Hamestan	[North] Rode	North Rode	SJ8866	[M]	0.5	geld	Y	52276	"14,8"		UK
141030	12686	1	CHS	"14,9"		Middlewich	Middlewich	Congleton	Congleton	SJ8662	[M]	1	geld	N	17336	"14,9"		UK
141040	12687	1	CHS	"14,10"		Middlewich	Middlewich	Sandbach	Sandbach	SJ7560	[M]	1.37	geld	N	53746	"14,10"		UK
141050	12688	1	CHS	"14,11"		Middlewich	Middlewich	Sutton	Sutton	SJ7064	[M]	0.88	geld	N	60581	"14,11"		UK
141060	12689	1	CHS	"14,12"		Middlewich	Middlewich	Wimboldsley	Wimboldsley	SJ6862	[M]	0.25	geld	N	70876	"14,12"		UK
